Date,Close,compound,negative,neutral,positive,Open,High,Low,Volume,Subjectivity,Polarity
2017-09-07,173.21,0.9478,0.079,0.763,0.157,171.94,173.3067,170.27,18039640,0.46711760461760465,0.14785353535353535
2017-09-08,170.95,0.9641,0.064,0.838,0.097,173.09,173.49,170.8,10985350,0.4692920585161962,0.1637800417972832
2017-09-11,173.51,0.9822,0.069,0.837,0.094,172.4,173.89,172.2,12353760,0.43548298107121636,0.18575460487225193
2017-09-12,172.96,0.6231,0.051,0.886,0.063,173.76,174.0,171.75,11179730,0.44284694773825206,0.08802230378317337
2017-09-13,173.05,0.9973,0.032,0.865,0.103,173.01,173.17,172.06,9112378,0.43116177300959907,0.17765798513081127
2017-09-14,170.96,0.5794,0.056,0.879,0.065,172.26,172.28,170.5,15564130,0.4464158176279387,0.06868905505269143
2017-09-15,171.64,0.9924,0.047,0.853,0.099,170.88,172.34,170.26,15643240,0.4523503507986266,0.12931046922426234
2017-09-18,170.01,0.9898,0.059,0.819,0.122,171.99,172.07,169.34,12898300,0.4438939393939393,0.11559090909090909
2017-09-19,172.52,0.9976,0.05,0.833,0.117,170.62,172.56,170.36,13021560,0.41418214402085357,0.15758797653958947
2017-09-20,172.17,0.7905,0.071,0.851,0.078,172.5,173.05,170.7,12226570,0.4301065274594687,-0.0060525422290128176
2017-09-21,171.11,-0.8002,0.065,0.886,0.049,171.69,172.27,170.01,11088960,0.4137985114300904,0.06511396863370549
2017-09-22,170.54,0.8549,0.083,0.831,0.086,170.21,171.73,169.22,12040370,0.48439913844325605,0.017437505305152378
2017-09-25,162.87,0.8741,0.094,0.795,0.111,169.24,169.3,161.56,41207930,0.4514596724823997,0.03930364248546066
2017-09-26,164.21,0.9861,0.061,0.834,0.104,164.5,165.5,162.78,23083780,0.37223210123210115,0.11717016317016318
2017-09-27,167.68,-0.9414,0.054,0.905,0.041,165.9,168.34,165.57,19131680,0.3838141923436041,0.02943277310924369
2017-09-28,168.73,0.999,0.037,0.814,0.149,167.94,169.0696,167.16,12157690,0.3806452277880848,0.20511323143976207
2017-09-29,170.87,0.9971,0.03,0.83,0.14,168.83,171.66,168.81,15274870,0.4972598323662153,0.09069148936170215
2017-10-02,169.47,0.9591,0.075,0.812,0.113,171.39,171.87,168.75,13350740,0.40679986679986685,0.06375457875457877
2017-10-03,169.96,0.9865,0.036,0.846,0.117,169.3,170.73,169.2,8177141,0.4555570656733447,0.15740226182086647
2017-10-04,168.42,0.969,0.045,0.857,0.098,169.83,170.67,168.29,11926980,0.40770202020202023,0.10383838383838384
2017-10-05,171.24,0.9933,0.051,0.847,0.103,169.18,171.31,168.6,14453310,0.4709873459873458,0.1490800865800866
2017-10-06,172.23,0.9228,0.074,0.804,0.122,170.25,172.37,169.75,12711640,0.4660353535353536,0.17689393939393935
2017-10-09,172.5,0.9509,0.023,0.889,0.088,172.7,174.88,172.0,14552670,0.4648674242424243,0.2949810606060606
2017-10-10,171.59,0.9941,0.031,0.865,0.104,173.0,173.2,170.8,11330830,0.4528183621933621,0.10705926018426018
2017-10-11,172.74,0.9951,0.052,0.815,0.134,171.95,172.78,171.4,11251830,0.4462729143284698,0.11825430228208009
2017-10-12,172.55,0.7579,0.05,0.854,0.096,172.61,173.85,172.29,10461960,0.5873015873015873,0.048412698412698414
2017-10-13,173.74,-0.8256,0.11,0.79,0.1,173.45,174.65,173.2,13601140,0.3923271173271173,0.13811188811188813
2017-10-16,174.52,0.9927,0.044,0.854,0.102,174.49,175.0,174.06,11455560,0.4198995448995448,0.08813408813408813
2017-10-17,176.11,0.9917,0.046,0.84,0.115,174.71,176.13,174.36,15926670,0.4596835703978559,0.179282622139765
2017-10-18,176.03,0.9667,0.051,0.855,0.094,176.65,176.74,175.75,12723070,0.518926204004329,0.13143567370129872
2017-10-19,174.56,-0.993,0.141,0.783,0.076,174.93,176.03,172.63,13873480,0.4534433908243432,0.050435534483153514
2017-10-20,174.98,0.7617,0.109,0.784,0.107,175.5,175.88,174.63,12422870,0.43686204146730456,0.21353668261562997
2017-10-23,171.27,-0.8468,0.097,0.826,0.076,175.2,175.34,171.25,13807700,0.5024350649350648,0.0508567821067821
2017-10-24,171.8,0.996,0.032,0.872,0.096,172.3,173.24,171.5,12163060,0.43671653241273495,0.1257711381445559
2017-10-25,170.6,0.9916,0.046,0.86,0.094,171.9,172.25,168.89,15861100,0.47737470862470854,0.16200466200466207
2017-10-26,170.63,0.9974,0.016,0.844,0.14,171.38,172.285,170.39,11690100,0.4797943722943723,0.2713690476190476
2017-10-27,177.88,0.935,0.052,0.878,0.07,174.15,178.21,173.9,30266080,0.4114133819396977,0.1884594060909851
2017-10-30,179.87,0.9979,0.071,0.783,0.146,179.26,180.69,177.61,24309980,0.4993879976232914,0.06431966726084372
2017-10-31,180.06,0.9913,0.071,0.819,0.11,180.57,180.8,178.94,19936260,0.44521841794569056,0.13666863439590715
2017-11-01,182.66,0.8466,0.049,0.882,0.068,182.36,182.9,180.57,37999510,0.3846212121212122,0.1159280303030303
2017-11-02,178.92,-0.4019,0.105,0.801,0.093,180.63,181.94,177.34,35448690,0.5969696969696969,-0.049242424242424254
2017-11-03,178.92,-0.8074,0.241,0.675,0.084,179.29,179.86,176.71,17789310,0.5882034632034632,-0.09556277056277054
2017-11-06,180.17,0.9846,0.028,0.839,0.134,178.56,180.45,178.31,13274060,0.3892637555681034,0.18486573812660773
2017-11-07,180.25,0.9987,0.043,0.804,0.153,180.5,180.7478,178.96,12895890,0.44489086159972224,0.21773448773448772
2017-11-08,179.56,0.89,0.039,0.899,0.063,179.79,180.35,179.11,10467000,0.4574723424723424,0.10344717011383678
2017-11-09,179.3,0.9972,0.037,0.854,0.109,178.31,179.4,177.09,12599830,0.5159974970160154,0.1333591648406464
2017-11-10,178.46,0.9915,0.062,0.8,0.138,178.35,179.0999,177.96,11058700,0.43952577725305003,0.2194493637675456
2017-11-13,178.77,0.3691,0.051,0.896,0.054,177.5,179.04,177.3,9514524,0.3762855831037649,0.1463957759412305
2017-11-14,178.07,0.9578,0.061,0.854,0.085,178.13,178.97,177.18,9535750,0.378030303030303,0.09418181818181816
2017-11-15,177.95,0.9375,0.054,0.862,0.084,176.66,178.57,176.4,10220940,0.3487682951968666,0.14337765409193984
2017-11-16,179.59,0.9954,0.038,0.842,0.12,178.76,179.83,178.5,15230070,0.4500829725829726,0.28113997113997113
2017-11-17,179.0,0.9944,0.047,0.843,0.111,179.3,179.98,178.9,13005190,0.40158223842434376,0.12874674058884586
2017-11-20,178.74,0.9959,0.032,0.818,0.149,178.87,179.5,178.1,9579637,0.40378458498023717,0.16849527887571367
2017-11-21,181.86,0.9976,0.042,0.828,0.13,179.15,181.89,178.99,14466710,0.3935828877005348,0.1522170231729055
2017-11-22,180.87,0.9949,0.058,0.812,0.13,181.3,181.73,180.44,10367990,0.48982751099030164,0.20005973354810563
2017-11-24,182.78,0.999,0.032,0.782,0.186,180.4,183.15,180.29,9426283,0.4576367511089733,0.2954316311260756
2017-11-27,183.03,0.9968,0.024,0.834,0.142,182.56,183.73,181.99,12290390,0.46358703494573067,0.20620521990087207
2017-11-28,182.42,0.9971,0.029,0.803,0.168,183.51,184.25,182.09,14366700,0.4386244800950682,0.15898183515830575
2017-11-29,175.13,-0.9778,0.112,0.804,0.084,181.89,181.97,174.0,41867070,0.5384908413099901,0.11107457554266066
2017-11-30,177.18,0.9621,0.067,0.842,0.091,176.85,178.275,175.2,25129620,0.378134327620629,0.13475335547253353
2017-12-01,175.1,0.9804,0.07,0.81,0.121,176.03,177.48,172.34,19977450,0.4396758942811575,0.1864561973114605
2017-12-04,171.47,-0.6944,0.073,0.844,0.083,176.29,176.57,170.79,24420700,0.48920973584238875,0.09206224048060783
2017-12-05,172.83,0.9935,0.033,0.87,0.096,170.45,175.38,169.01,20162370,0.36634873323397915,0.16581718827620473
2017-12-06,176.06,0.9869,0.065,0.839,0.096,172.5,176.77,171.9,20177280,0.3717390907264325,0.1555651451221072
2017-12-07,180.14,0.999,0.046,0.795,0.159,175.8,180.39,175.8,20326090,0.31470200342293353,0.1072450417799255
2017-12-08,179.0,0.9092,0.052,0.819,0.129,181.53,182.28,178.7401,19505890,0.32240259740259736,-0.010064935064935073
2017-12-11,179.04,0.7541,0.118,0.733,0.149,179.3,180.22,178.8,13153390,0.34,0.22000000000000003
2017-12-12,176.96,0.9978,0.035,0.849,0.116,178.6,179.18,176.6,16785360,0.4846471291866029,0.145316985645933
2017-12-13,178.3,0.9954,0.017,0.899,0.084,177.3,179.16,177.25,14607730,0.4743636363636364,0.13424242424242425
2017-12-14,178.39,0.9743,0.025,0.881,0.094,178.29,180.3601,177.68,13566430,0.4217943035800179,0.1475573764859479
2017-12-15,180.18,0.9877,0.03,0.856,0.114,179.02,180.4934,178.36,28450570,0.38700980392156864,0.16246657754010693
2017-12-18,180.82,0.994,0.021,0.855,0.124,181.01,181.3,179.75,17208480,0.42886816886816886,0.14821030821030823
2017-12-19,179.51,0.9898,0.059,0.82,0.121,179.95,180.08,178.22,14841100,0.48321410533910525,0.16802236652236655
2017-12-20,177.89,0.9865,0.043,0.849,0.108,179.81,179.81,177.36,11841860,0.46666351010101,0.0633080808080808
2017-12-21,177.45,0.995,0.049,0.845,0.106,177.94,178.68,177.05,11143880,0.37834737911660987,0.10667055167055169
2017-12-22,177.2,0.6563,0.055,0.883,0.063,177.14,177.53,176.23,8498301,0.3864215067340067,0.09996580387205384
2017-12-26,175.99,-0.9982,0.188,0.738,0.073,176.63,177.0,174.67,8872001,0.45869654335563426,0.02733749836022563
2017-12-27,177.62,-0.8484,0.125,0.772,0.103,176.55,178.44,176.26,9491241,0.42483742183742174,0.036461279461279465
2017-12-28,177.92,0.9953,0.06,0.828,0.112,177.95,178.9367,177.68,12186930,0.3644151798357405,0.1162170773152082
2017-12-29,176.46,0.9988,0.048,0.803,0.149,178.0,178.85,176.46,10220640,0.4472164830119374,0.2313647842056933
2018-01-02,181.42,0.9437,0.085,0.812,0.103,177.68,181.58,177.55,17915900,0.44112815525858984,0.1503173557521384
2018-01-03,184.67,0.9965,0.021,0.813,0.167,181.88,184.78,181.33,16878260,0.4642449844062747,0.21357585067262488
2018-01-04,184.33,0.8466,0.056,0.832,0.113,184.9,186.21,184.0996,13863960,0.42283549783549784,-0.0009740259740259706
2018-01-05,186.85,0.9984,0.034,0.831,0.135,185.59,186.9,184.93,13553640,0.41558582110530184,0.21483105638949804
2018-01-08,188.28,0.9855,0.121,0.732,0.146,187.2,188.9,186.33,17975230,0.46379424040714345,0.18179529550497292
2018-01-09,187.87,0.8591,0.102,0.73,0.168,188.7,188.8,187.1,12358070,0.6069444444444444,0.018750000000000006
2018-01-10,187.84,0.9809,0.03,0.881,0.089,186.94,187.89,185.63,10517270,0.36196946422752874,0.15457675836708093
2018-01-11,187.77,-0.8625,0.148,0.725,0.127,188.4,188.4,187.38,8975761,0.39034992784992784,0.03801507134840468
2018-01-12,179.37,0.9198,0.058,0.82,0.122,178.06,181.48,177.4,77429430,0.46045454545454545,0.4036363636363636
2018-01-16,178.39,0.8784,0.057,0.863,0.08,181.5,181.75,178.04,35301770,0.4792666666666666,0.1959
2018-01-17,177.6,0.9959,0.039,0.884,0.077,179.26,179.32,175.8,27781620,0.2789176006641757,0.0656237027812371
2018-01-18,179.8,-0.9602,0.058,0.893,0.048,178.13,180.98,177.08,23244010,0.38229368262456476,0.04923006323741617
2018-01-19,181.29,0.9956,0.032,0.864,0.104,180.85,182.37,180.1702,26592440,0.37316921884086063,0.1035946888931964
2018-01-22,185.37,0.9904,0.047,0.85,0.102,180.8,185.39,180.41,21005910,0.5031718975468975,0.1772374252731396
2018-01-23,189.35,0.997,0.035,0.847,0.119,186.05,189.55,185.55,25535950,0.4655064677386105,0.14101989280560712
2018-01-24,186.55,0.9961,0.029,0.88,0.091,189.89,190.66,186.52,23423200,0.4967683160721135,0.20268028385116998
2018-01-25,187.48,0.9968,0.026,0.868,0.106,187.95,188.62,186.6,17329360,0.44257116620752973,0.20752640036730946
2018-01-26,190.0,0.9816,0.05,0.855,0.095,187.75,190.0,186.81,17423300,0.5152514152514153,0.07706321456321455
2018-01-29,185.98,-0.9698,0.125,0.78,0.095,188.75,188.84,185.6301,20297330,0.5040837386207755,-0.04888358897618156
2018-01-30,187.12,0.9488,0.074,0.838,0.088,183.01,188.18,181.84,20724760,0.48365364609550654,0.06368099600657741
2018-01-31,186.89,0.994,0.039,0.868,0.093,188.37,189.83,185.22,36542750,0.46035436298594173,0.13047644363433836
2018-02-01,193.09,0.9954,0.021,0.883,0.096,188.22,195.32,187.89,53938680,0.39776146885521896,0.09572022306397304
2018-02-02,190.28,0.9962,0.059,0.822,0.119,192.04,194.21,189.98,25954720,0.5004282908449575,0.008256774090107418
2018-02-05,181.26,0.9928,0.046,0.855,0.099,186.93,190.61,180.61,32772080,0.5531131420020311,0.14099126182459518
2018-02-06,185.31,0.3227,0.069,0.856,0.075,178.57,185.77,177.74,37640430,0.443560606060606,-0.016098484848484862
2018-02-07,180.18,0.8504,0.067,0.843,0.091,184.15,185.0817,179.95,27130700,0.42839687194525905,0.1701857282502444
2018-02-08,171.58,0.9975,0.031,0.867,0.103,181.01,181.84,171.4815,38167570,0.43495393495393486,0.16925602175602175
2018-02-09,176.11,0.9002,0.076,0.78,0.145,174.76,176.9,167.18,39826840,0.332620320855615,0.0962566844919786
2018-02-12,176.41,-0.3818,0.076,0.859,0.064,177.06,177.545,171.84,32005590,0.25113636363636366,0.10909090909090909
2018-02-13,173.15,0.9873,0.053,0.835,0.111,175.62,175.97,173.1,21431580,0.4434770990326546,0.1048494201271979
2018-02-14,179.52,0.8072,0.073,0.839,0.087,173.45,179.81,173.2119,28852470,0.37717385495163264,0.13886350275239162
2018-02-15,179.96,0.996,0.039,0.851,0.109,180.5,180.5,176.84,20697440,0.4181148789482122,0.15308922558922564
2018-02-16,177.36,0.9798,0.042,0.87,0.088,178.99,179.88,176.3,20815180,0.3773737373737373,0.1123232323232323
2018-02-20,176.01,-0.8253,0.093,0.845,0.061,175.77,177.95,175.11,21037920,0.3587121212121212,0.09356060606060607
2018-02-21,177.91,0.9778,0.032,0.889,0.079,176.71,181.27,176.4,23166300,0.45011047979797963,0.1468039772727272
2018-02-22,178.99,0.9836,0.062,0.843,0.095,178.7,180.21,177.41,17766680,0.42584175084175085,0.15159801136363638
2018-02-23,183.29,0.6142,0.031,0.921,0.048,179.9,183.39,179.51,18811750,0.3362525252525252,0.0016868686868686878
2018-02-26,184.93,-0.6605,0.039,0.91,0.051,184.58,185.66,183.2228,17583030,0.49191230486685034,0.14099919651056014
2018-02-27,181.46,0.9459,0.04,0.885,0.076,184.45,184.7,181.46,15768550,0.37748013180848994,0.1288389222717581
2018-02-28,178.32,0.9746,0.087,0.778,0.135,182.3,182.88,178.14,18613520,0.522065897065897,0.12407808241141575
2018-03-01,175.94,0.9927,0.04,0.828,0.133,179.01,180.12,174.41,23161610,0.5476288862652499,0.12807293716384627
2018-03-02,176.62,0.4019,0.077,0.84,0.084,173.29,177.11,172.99,19835420,0.4325013528138529,0.20149147727272726
2018-03-05,180.4,0.9975,0.04,0.833,0.127,176.2,181.1475,175.89,16098150,0.5027700147953318,0.18726459897345973
2018-03-06,179.78,-0.9524,0.104,0.896,0.0,181.78,182.38,179.11,14868900,0.3838383838383838,-0.07373737373737373
2018-03-07,183.71,0.5451,0.048,0.898,0.054,178.74,183.82,178.07,19007100,0.33035714285714285,0.1705357142857143
2018-03-08,182.34,0.9984,0.039,0.834,0.127,183.56,184.4,181.45,16920570,0.3888496307613953,0.17697351667939903
2018-03-09,185.23,0.8126,0.072,0.819,0.109,183.91,185.51,183.21,18187880,0.5377241805813234,0.09380024737167594
2018-03-12,184.76,0.9906,0.061,0.784,0.155,185.23,186.1,184.22,15194040,0.4471221959858324,0.10212637741046833
2018-03-13,181.88,0.977,0.035,0.89,0.074,185.61,185.99,181.11,17873720,0.34862702656820305,0.09938141923436046
2018-03-14,184.19,-0.6666,0.062,0.883,0.055,182.6,184.25,181.85,16814350,0.4055555555555555,0.13333333333333333
2018-03-15,183.86,0.7945,0.09,0.814,0.096,183.24,184.0,182.19,15638830,0.47246103896103875,0.10137283549783549
2018-03-16,185.09,-0.7724,0.074,0.864,0.062,184.49,185.33,183.41,23699600,0.33668831168831165,0.05481601731601731
2018-03-19,172.56,0.9967,0.023,0.877,0.101,177.01,177.17,170.06,87171850,0.5586398786398791,0.16151912901912902
2018-03-20,168.15,0.9909,0.035,0.859,0.106,167.47,170.2,161.95,129654100,0.42474747474747476,0.19297979797979795
2018-03-21,169.39,0.9732,0.032,0.892,0.075,164.8,173.4,163.3,106166700,0.3757371007371007,0.14290881790881788
2018-03-22,164.89,-0.9109,0.081,0.859,0.06,166.13,170.27,163.72,73554350,0.3982828282828283,0.16723484848484851
2018-03-23,159.39,0.4404,0.077,0.837,0.087,165.44,167.1,159.02,53478870,0.3663558663558663,0.1542443667443667
2018-03-26,160.06,0.9827,0.062,0.828,0.109,160.82,161.1,149.02,125971800,0.44341585497835495,0.31188041125541127
2018-03-27,152.22,0.9809,0.031,0.912,0.057,156.31,162.85,150.75,77468330,0.4278864595320287,0.10294399693133875
2018-03-28,153.03,0.873,0.062,0.863,0.075,151.65,155.88,150.8,59803800,0.4413525733525734,0.06486748436748437
2018-03-29,159.79,0.9976,0.012,0.887,0.101,155.15,161.42,154.14,59266330,0.5260244490358129,0.1922262396694215
2018-04-02,155.39,0.9811,0.0,0.851,0.149,157.81,159.2,154.111,36715460,0.4297348484848485,0.325
2018-04-03,156.11,-0.7269,0.15,0.762,0.088,156.55,157.39,150.81,42518400,0.5476190476190476,-0.19047619047619047
2018-04-04,155.1,0.7698,0.07,0.847,0.083,152.025,155.56,150.51,49542320,0.4975631313131312,0.11779671717171716
2018-04-05,159.34,0.996,0.032,0.87,0.097,161.56,161.575,156.65,41138460,0.46896485867074106,0.14680290297937365
2018-04-06,157.2,0.9943,0.045,0.862,0.093,157.73,161.42,156.81,41397190,0.4221602934102935,0.09491372053872055
2018-04-09,157.93,0.9985,0.034,0.788,0.178,157.82,160.53,156.04,34671420,0.3606718124642651,0.07978702115494568
2018-04-10,165.04,0.9882,0.094,0.764,0.142,157.93,165.98,157.01,58051080,0.3002668577668577,0.08528801528801529
2018-04-11,166.32,0.6124,0.034,0.896,0.07,165.36,168.65,163.25,56011860,0.775,0.23333333333333336
2018-04-12,163.87,0.9857,0.062,0.833,0.104,166.98,167.45,163.1,38195140,0.4529122392758756,0.05360094451003543
2018-04-13,164.52,-0.7627,0.088,0.836,0.076,164.58,165.7036,163.77,19450140,0.41754079254079246,0.02846736596736597
2018-04-16,164.83,-0.8924,0.087,0.839,0.075,165.725,165.78,163.39,17951530,0.36697904975682755,0.1362336326225215
2018-04-17,168.66,0.9375,0.065,0.841,0.094,165.83,169.0,165.66,21986820,0.411334003298289,0.15810399917542767
2018-04-18,166.36,0.9906,0.051,0.805,0.143,166.88,168.12,165.77,20248580,0.4522025272025271,0.130474142974143
2018-04-19,168.1,-0.9717,0.086,0.866,0.048,166.2,168.33,165.2,21921120,0.40071524280707943,0.07578996966752068
2018-04-20,166.28,-0.9433,0.078,0.859,0.063,167.79,168.43,165.81,18917050,0.2816878462039753,0.07321195829260345
2018-04-23,165.84,0.979,0.072,0.824,0.105,167.27,168.45,165.09,22894510,0.34986471861471863,0.08284386068476977
2018-04-24,159.69,0.9915,0.078,0.801,0.121,165.43,166.1,158.19,34981150,0.4151628655896953,0.127089800443459
2018-04-25,159.69,-0.1619,0.046,0.905,0.049,160.145,161.06,156.19,38451590,0.42554721320346317,0.1329974972943723
2018-04-26,174.16,0.9956,0.042,0.85,0.107,173.22,176.27,170.8,77391810,0.3873148148148147,0.18544051627384958
2018-04-27,173.59,0.9581,0.074,0.81,0.116,176.81,177.1,172.6,29773640,0.48817164317164313,0.040004810004809994
2018-04-30,172.0,-0.966,0.095,0.836,0.069,173.79,175.72,171.71,20662060,0.5361827736827738,0.040772590772590794
2018-05-01,173.86,-0.9012,0.072,0.885,0.043,172.0,174.02,170.23,26001150,0.5156709956709956,0.0987012987012987
2018-05-02,176.07,0.9831,0.1,0.774,0.126,174.246,178.08,174.2,29812020,0.4488742814562486,0.14760928961748634
2018-05-03,174.02,0.8723,0.043,0.886,0.071,175.13,176.12,172.12,23908500,0.4265123765123765,0.16292318792318794
2018-05-04,176.61,0.4005,0.075,0.844,0.081,173.08,176.98,173.06,17668270,0.544293585202676,0.13495621802439983
2018-05-07,177.97,0.9472,0.01,0.913,0.077,177.35,179.5,177.17,18302910,0.384180035650624,0.18495989304812832
2018-05-08,178.92,0.7037,0.008,0.954,0.037,178.25,179.04,177.11,15482580,0.4434746625923096,0.23729309905780493
2018-05-09,182.66,0.9982,0.048,0.764,0.188,179.67,183.01,178.7807,23266280,0.39847362514029167,0.1978395061728395
2018-05-10,185.53,-0.9865,0.136,0.772,0.092,183.15,186.1292,182.5,20931530,0.3604978354978354,0.0904112554112554
2018-05-11,186.99,-0.9257,0.121,0.771,0.108,184.85,188.32,184.18,21197800,0.4286435786435786,0.07823593073593076
2018-05-14,186.64,-0.756,0.09,0.839,0.071,187.71,187.86,186.2,15480030,0.35819167282581915,0.14114313870411432
2018-05-15,184.32,0.9958,0.048,0.839,0.113,184.88,185.29,183.2,15409930,0.45161473760157955,0.12794400774663928
2018-05-16,183.2,0.8249,0.056,0.874,0.07,183.695,184.32,182.66,16842080,0.4583482912751205,0.1057090944286066
2018-05-17,183.76,0.9631,0.035,0.893,0.072,182.68,184.06,182.22,14695830,0.40488271418503974,0.17173059498640894
2018-05-18,182.68,0.9946,0.068,0.798,0.134,183.49,184.19,182.61,13066220,0.44933510933510923,0.09385295260295262
2018-05-21,184.49,0.9773,0.059,0.836,0.105,183.77,185.3,183.13,13078810,0.3818764568764569,0.12803515928515927
2018-05-22,183.8,0.9623,0.059,0.83,0.111,184.93,185.42,183.43,12267860,0.4393627836809655,0.11725917180462636
2018-05-23,186.9,0.9425,0.049,0.869,0.082,182.5,186.91,182.18,16594310,0.4139986824769433,0.17311782420478075
2018-05-24,185.93,0.9885,0.052,0.867,0.081,185.88,186.8,185.03,11628050,0.39657182591965207,0.15966915532132925
2018-05-25,184.92,0.9953,0.049,0.818,0.133,186.02,186.33,184.45,10730560,0.3827937179099969,0.10602637672405114
2018-05-29,185.74,0.9995,0.044,0.765,0.191,184.34,186.81,183.71,16348650,0.4865237193362192,0.16823886183261189
2018-05-30,187.67,0.9907,0.036,0.86,0.103,186.54,188.0,185.25,13636820,0.47870694120694124,0.12837347837347837
2018-05-31,191.78,0.9387,0.063,0.858,0.08,187.87,192.72,187.48,30727790,0.3614983164983165,0.195736531986532
2018-06-01,193.99,0.8484,0.072,0.812,0.116,193.065,194.5492,192.07,17278520,0.34615800865800866,0.1650974025974026
2018-06-04,193.28,0.9793,0.031,0.881,0.087,191.84,193.98,191.47,18881330,0.3869941886070918,0.14267452977130393
2018-06-05,192.94,0.9857,0.024,0.854,0.122,194.3,195.0,192.62,15059480,0.5316666666666667,0.22366666666666668
2018-06-06,191.34,0.9787,0.042,0.857,0.102,191.025,192.53,189.11,22500160,0.48908825093035607,0.15749601275917063
2018-06-07,188.18,0.9041,0.069,0.828,0.104,190.75,190.97,186.77,21451790,0.47348976780794966,0.1023120818575364
2018-06-08,189.1,-0.9737,0.094,0.842,0.065,187.53,189.4754,186.43,12503130,0.37337458139344937,0.19884525851506987
2018-06-11,191.54,0.9955,0.063,0.803,0.134,188.81,192.6,188.8,12885730,0.45041290231507625,0.10467485413137587
2018-06-12,192.4,0.9843,0.078,0.816,0.106,192.17,193.28,191.56,11217070,0.4117343073593072,0.07225385229849517
2018-06-13,192.41,0.9955,0.057,0.806,0.138,192.74,194.5,191.91,15121450,0.5236870048190801,0.23760924609981213
2018-06-14,196.81,0.9964,0.028,0.841,0.132,193.1,197.28,192.91,19096760,0.5099226641414142,0.1978188131313131
2018-06-15,195.85,0.8009,0.064,0.858,0.078,195.79,197.07,194.64,21833150,0.45108271161462643,0.16667081145804555
2018-06-18,198.31,0.9924,0.05,0.823,0.127,194.8,199.58,194.13,16470990,0.4004853732126459,0.1827430145611964
2018-06-19,197.49,-0.9239,0.073,0.869,0.058,196.235,197.96,193.79,19968690,0.3834498834498835,0.08768453768453768
2018-06-20,202.0,-0.4528,0.083,0.838,0.079,199.1,203.55,198.805,28175590,0.38516414141414135,0.13003998316498314
2018-06-21,201.5,-0.9339,0.093,0.856,0.05,202.76,203.39,200.09,18906350,0.3614035087719298,0.09912280701754386
2018-06-22,201.74,0.9883,0.059,0.794,0.147,201.16,202.24,199.31,17050440,0.490198645440581,0.04945014662756599
2018-06-25,196.35,-0.9749,0.09,0.884,0.026,200.0,200.0,193.11,25170720,0.4765832932499599,0.09670514670514667
2018-06-26,199.0,0.9952,0.014,0.889,0.097,197.6,199.1,196.23,17869610,0.480165429808287,0.1647827767470625
2018-06-27,195.84,-0.9882,0.124,0.801,0.075,199.18,200.75,195.8,18697530,0.4328857083959126,0.13694378184174102
2018-06-28,196.23,0.7676,0.091,0.806,0.104,195.18,197.34,193.26,18153600,0.4225863284002818,0.11337209302325581
2018-06-29,194.32,0.9704,0.061,0.83,0.109,197.32,197.5997,193.955,15516540,0.47537878787878796,0.08588286713286715
2018-07-02,197.36,0.9715,0.039,0.886,0.074,193.37,197.45,192.22,13735130,0.4036034255599473,0.13911725955204216
2018-07-03,192.73,0.9249,0.054,0.861,0.085,194.55,195.4,192.52,13489510,0.47533143939393935,0.19710836038961044
2018-07-05,198.45,0.9985,0.028,0.847,0.124,194.74,198.65,194.03,19582000,0.46290557551195877,0.14805624635411868
2018-07-06,203.23,0.2609,0.072,0.846,0.083,198.45,203.64,197.7,19687900,0.4729683195592287,0.14624655647382917
2018-07-09,204.74,0.9801,0.07,0.827,0.103,204.93,205.8,202.1201,18133700,0.39506697408871316,0.10404369784804567
2018-07-10,203.54,-0.9081,0.161,0.736,0.103,204.5,204.91,202.26,12868530,0.5696969696969697,0.22662337662337664
2018-07-11,202.54,0.7608,0.075,0.845,0.08,202.22,204.5,201.75,12729340,0.35162993572084483,0.10849403122130394
2018-07-12,206.92,-0.2975,0.1,0.801,0.098,203.43,207.08,203.19,15439760,0.42088243546576876,0.07824775533108867
2018-07-13,207.32,0.9986,0.019,0.791,0.191,207.81,208.43,206.45,11421420,0.4622255720470007,0.20037685528756968
2018-07-16,207.23,0.8759,0.077,0.822,0.101,207.5,208.72,206.84,10866950,0.4026041666666666,-0.03222853535353535
2018-07-17,209.99,0.9411,0.057,0.831,0.112,204.9,210.46,204.84,15239470,0.5088714526214525,-0.013965548340548337
2018-07-18,209.36,0.988,0.034,0.837,0.13,209.82,210.99,208.44,15322340,0.4471819846819848,0.24588536463536467
2018-07-19,208.09,0.9849,0.046,0.847,0.107,208.77,209.99,207.76,11186170,0.5061159770462095,0.14379215745494817
2018-07-20,209.94,0.9758,0.03,0.884,0.086,208.85,211.5,208.5,16152700,0.45259042033235586,0.1563782991202346
2018-07-23,210.91,0.949,0.086,0.787,0.127,210.58,211.62,208.8,15933870,0.3590311447811448,0.1519158249158249
2018-07-24,214.67,-0.5913,0.091,0.825,0.085,215.11,216.2,212.6,28318380,0.4316443657352749,0.06500557523284796
2018-07-25,217.5,0.995,0.035,0.863,0.102,215.715,218.62,214.27,45279590,0.3467449494949495,0.1267651515151515
2018-07-26,176.26,0.9646,0.06,0.845,0.095,174.89,180.13,173.75,169059900,0.4017224627224627,0.06653631553631553
2018-07-27,174.89,0.9616,0.083,0.798,0.119,179.87,179.93,173.0,59700640,0.47089646464646473,0.19119949494949492
